0,11,-38,1007,-1190,0,0,-29,-39,1010,-508,34,-492,
1594479,11,-38,1008,-1330,0,0,-30,-35,1011,-507,27,-496,6180
1600660,9,-39,1009,-1400,0,-70,-30,-35,1011,-507,27,-496,6181
1606840,9,-39,1008,-1260,0,0,-30,-40,1013,-510,33,-499,6180
1613020,10,-39,1008,-1260,0,0,-27,-40,1011,-510,33,-499,6180
1619200,9,-39,1007,-1260,-70,-70,-27,-40,1011,-508,31,-499,6180
1625381,9,-39,1007,-1330,0,-70,-27,-37,1020,-513,25,-498,6181
1631561,11,-38,1007,-1330,0,-70,-27,-37,1011,-513,25,-498,6180
1637741,10,-39,1008,-1400,0,0,-30,-40,1011,-502,30,-502,6180
1643921,10,-39,1008,-1400,0,0,-30,-37,1012,-501,24,-495,6180
1650101,10,-39,1010,-1400,0,0,-30,-37,1012,-501,24,-495,6180
1656281,11,-39,1008,-1260,0,-70,-28,-35,1012,-508,36,-501,6180
1662462,11,-39,1008,-1190,-70,0,-29,-40,1005,-508,36,-501,6181
1668642,11,-37,1006,-1190,-70,0,-29,-40,1005,-514,24,-495,6180
1674822,12,-37,1006,-1260,-70,-70,-28,-35,1009,-523,25,-498,6180
1681002,12,-37,1006,-1400,0,-70,-28,-35,1009,-523,25,-498,6180
1687182,12,-40,1007,-1400,0,-70,-29,-38,1008,-502,37,-504,6180
1693363,11,-39,1010,-1400,70,0,-31,-38,1017,-504,25,-501,6181
1699543,11,-39,1010,-1330,70,0,-31,-38,1017,-504,25,-501,6180
1705723,10,-41,1010,-1330,70,0,-27,-37,1016,-507,37,-501,6180
1711903,11,-39,1008,-1190,-70,0,-28,-42,1012,-507,37,-501,6180
1718083,11,-39,1008,-1190,-70,0,-28,-42,1012,-510,25,-501,6180
1724264,11,-37,1006,-1190,-70,0,-25,-37,1016,-508,24,-498,6181
1730444,11,-37,1006,-1330,0,0,-25,-37,1016,-508,24,-498,6180
1736624,11,-37,1006,-1330,0,0,-27,-40,1006,-505,28,-499,6180
1742804,11,-38,1008,-1470,0,0,-31,-36,1015,-513,24,-499,6180
1748984,10,-40,1009,-1400,0,0,-31,-36,1015,-513,24,-499,6180
1755165,10,-40,1009,-1400,0,-70,-30,-35,1009,-505,31,-507,6181
1761345,9,-39,1008,-1260,0,-70,-30,-43,1011,-505,31,-507,6180
1767525,12,-39,1008,-1260,0,-70,-30,-43,1011,-502,28,-507,6180
1773705,12,-39,1008,-1260,0,-70,-27,-37,1017,-507,28,-492,6180
1779886,11,-38,1006,-1260,0,0,-27,-37,1017,-507,28,-492,6181
1786066,10,-38,1007,-1330,0,0,-26,-42,1011,-501,28,-496,6180
1792246,10,-38,1007,-1330,0,0,-29,-39,1014,-501,21,-499,6180
1798426,9,-38,1009,-1400,0,0,-29,-39,1014,-507,21,-499,6180
1804606,9,-39,1009,-1330,0,0,-27,-37,1010,-511,34,-508,6180
1810786,9,-39,1009,-1330,0,0,-27,-37,1010,-511,34,-508,6180
1816967,11,-39,1007,-1260,0,-70,-29,-40,1006,-511,30,-498,6181
1823147,11,-39,1007,-1260,-70,-70,-29,-35,1012,-511,34,-498,6180
1829327,11,-39,1007,-1260,-70,-70,-29,-35,1012,-511,34,-498,6180
1835507,12,-39,1006,-1330,0,-70,-30,-40,1004,-513,24,-499,6180
1841687,12,-40,1007,-1330,0,0,-29,-38,1018,-513,37,-496,6180
1847868,12,-40,1007,-1330,0,0,-29,-38,1018,-514,37,-496,6181
1854048,10,-39,1007,-1330,0,0,-25,-40,1014,-501,37,-501,6180
1860228,11,-37,1009,-1330,0,-70,-25,-40,1014,-501,37,-501,6180
1866408,11,-37,1009,-1330,0,-70,-30,-38,1011,-501,28,-498,6180
1872588,11,-37,1008,-1260,-70,0,-28,-38,1015,-516,37,-502,6180
1878769,11,-37,1006,-1330,0,-70,-28,-38,1015,-516,37,-502,6181
1884949,11,-37,1006,-1330,0,-70,-30,-39,1006,-505,37,-501,6180
1891129,11,-39,1008,-1330,70,0,-28,-35,1009,-505,37,-495,6180
1897309,11,-38,1007,-1330,0,-70,-28,-35,1009,-516,25,-495,6180
1903490,11,-38,1007,-1330,0,-70,-30,-37,1011,-502,39,-501,6181
1909670,11,-39,1009,-1260,0,0,-30,-37,1011,-502,39,-501,6180
1915850,10,-38,1007,-1260,0,-70,-28,-42,1012,-517,27,-499,6180
1922030,10,-38,1007,-1260,0,-70,-26,-39,1014,-510,33,-508,6180
1928210,11,-38,1008,-1330,0,0,-26,-39,1014,-510,33,-508,6180
1934390,11,-38,1008,-1330,0,0,-28,-39,1016,-519,33,-493,6180
1940571,11,-38,1008,-1330,0,0,-28,-39,1011,-519,33,-493,6181
1946751,12,-39,1008,-1260,0,-70,-28,-36,1011,-514,36,-496,6180
1952931,12,-39,1006,-1330,0,0,-28,-37,1008,-502,33,-499,6180
1959111,10,-37,1006,-1330,0,0,-28,-37,1008,-502,33,-499,6180
1965291,11,-38,1007,-1330,0,0,-29,-36,1012,-508,24,-504,6180
1971472,11,-38,1007,-1260,0,0,-29,-41,1011,-514,27,-502,6181
1977652,10,-40,1007,-1260,0,0,-29,-41,1011,-514,27,-502,6180
1983832,10,-38,1007,-1330,0,0,-27,-39,1014,-501,33,-492,6180
1990012,10,-38,1007,-1330,0,-70,-27,-39,1014,-501,33,-492,6180
1996192,10,-40,1008,-1330,0,-70,-28,-39,1016,-498,24,-501,6180
2002373,10,-38,1008,-1260,0,0,-28,-41,1016,-508,36,-492,6181
2008553,10,-38,1008,-1260,0,-70,-28,-41,1016,-508,36,-492,6180
2014733,12,-38,1008,-1260,0,-70,-26,-37,1009,-505,24,-505,6180
2020913,12,-38,1007,-1330,-70,0,-30,-35,1010,-511,33,-504,6180
2027093,12,-38,1007,-1330,0,0,-30,-35,1010,-511,33,-504,6180
2033274,11,-39,1007,-1330,0,0,-31,-40,1005,-510,24,-513,6181
2039454,10,-41,1006,-1330,0,-70,-31,-40,1005,-510,24,-513,6180
2045634,10,-41,1006,-1260,0,0,-31,-37,1007,-508,30,-510,6180
2051814,11,-39,1006,-1260,0,0,-28,-40,1014,-502,33,-502,6180
2057994,11,-39,1008,-1330,0,0,-28,-40,1014,-502,33,-502,6180
2064175,11,-39,1008,-1330,0,0,-28,-41,1016,-507,30,-510,6181
2070355,12,-37,1010,-1330,0,0,-28,-38,1018,-498,19,-501,6180
2076535,10,-36,1011,-1330,0,-70,-26,-38,1018,-498,19,-501,6180
2082715,10,-36,1011,-1330,0,-70,-28,-39,1015,-508,25,-504,6180
2088895,10,-38,1008,-1260,0,-70,-28,-39,1015,-508,25,-504,6180
2095076,10,-38,1006,-1190,-70,0,-26,-37,1010,-507,28,-502,6181
2101256,10,-38,1006,-1190,-70,0,-27,-38,1003,-505,28,-499,6180
2107436,10,-38,1004,-1260,-70,0,-27,-38,1003,-505,28,-499,6180
2113616,11,-38,1007,-1400,0,0,-32,-37,1007,-504,25,-502,6180
2119796,11,-38,1007,-1400,0,0,-32,-37,1007,-504,31,-496,6180
2125977,10,-40,1008,-1400,70,0,-30,-36,1011,-504,31,-496,6181
2132157,11,-40,1009,-1330,70,0,-30,-40,1010,-505,27,-501,6180
2138337,11,-40,1009,-1330,70,0,-30,-40,1010,-505,27,-501,6180
2144517,11,-37,1008,-1260,0,0,-25,-39,1018,-505,27,-493,6180
2150697,11,-36,1007,-1190,0,0,-25,-39,1011,-504,22,-499,6180
2156878,11,-36,1007,-1190,0,0,-25,-39,1011,-504,22,-499,6181
2163058,10,-38,1007,-1330,0,-70,-28,-39,1014,-508,28,-504,6180
2169238,11,-39,1007,-1400,0,0,-28,-39,1014,-508,24,-496,6180
2175418,11,-39,1007,-1400,0,0,-31,-35,1008,-508,24,-496,6180
2181598,10,-40,1009,-1330,0,0,-30,-39,1007,-510,30,-495,6180
2187779,11,-40,1008,-1330,0,0,-30,-39,1007,-510,30,-495,6181
2193959,11,-40,1008,-1330,0,0,-31,-36,1008,-504,22,-502,6180
2200139,11,-39,1007,-1260,0,0,-28,-40,1006,-507,33,-507,6180
2206319,11,-38,1005,-1260,0,-70,-28,-40,1006,-507,33,-507,6180
2212499,11,-38,1005,-1260,0,-70,-28,-39,1014,-514,34,-501,6180
2218680,11,-38,1008,-1400,0,-70,-28,-39,1014,-514,28,-492,6181
2224860,10,-39,1009,-1330,0,0,-28,-39,1017,-508,28,-492,6180
2231040,10,-39,1009,-1330,0,0,-29,-42,1013,-507,28,-501,6180
2237220,10,-40,1009,-1330,0,0,-29,-42,1013,-507,28,-501,6180
2243401,11,-39,1008,-1260,0,-70,-28,-36,1017,-496,31,-498,6181
2249581,11,-39,1008,-1260,0,-70,-28,-36,1017,-507,30,-499,6180
2255761,13,-38,1007,-1260,0,0,-28,-40,1006,-507,30,-499,6180
2261941,13,-38,1006,-1260,0,0,-30,-38,1010,-504,31,-489,6180
2268121,12,-38,1006,-1260,0,0,-30,-38,1010,-504,31,-499,6180
2274301,9,-38,1008,-1330,0,0,-28,-34,1010,-511,24,-499,6180
2280482,9,-38,1008,-1400,0,0,-29,-39,1009,-502,39,-501,6181
2286662,10,-38,1008,-1400,0,0,-29,-39,1009,-502,39,-501,6180
2292842,10,-38,1008,-1330,0,-70,-28,-37,1018,-505,25,-504,6180
2299022,10,-38,1008,-1330,0,0,-28,-37,1018,-504,31,-510,6180
2305202,11,-39,1007,-1330,0,0,-29,-42,1011,-504,31,-510,6180
2311383,10,-38,1007,-1260,-70,0,-29,-41,1016,-511,31,-501,6181
2317563,10,-38,1007,-1260,0,0,-29,-41,1016,-511,31,-498,6180
2323743,11,-39,1007,-1260,0,0,-26,-38,1011,-499,33,-498,6180
2329923,10,-38,1007,-1330,0,-70,-30,-38,1009,-516,33,-493,6180
2336103,10,-38,1007,-1330,0,0,-30,-38,1009,-516,33,-493,6180
2342284,10,-38,1007,-1330,0,0,-28,-35,1015,-505,36,-501,6181
2348464,10,-38,1008,-1330,0,-70,-28,-35,1015,-508,33,-504,6180
2354644,10,-38,1008,-1330,0,0,-29,-40,1006,-508,33,-504,6180
2360824,11,-39,1008,-1330,0,0,-31,-38,1018,-519,33,-499,6180
2367004,11,-39,1008,-1330,0,0,-31,-38,1018,-519,33,-499,6180
2373185,11,-39,1008,-1260,0,0,-27,-39,1015,-508,37,-502,6181
2379365,11,-39,1007,-1260,0,0,-27,-39,1011,-502,34,-499,6180
2385545,10,-38,1008,-1260,0,0,-29,-42,1011,-502,34,-499,6180
2391725,10,-38,1008,-1260,0,-70,-27,-37,1014,-510,24,-505,6180
2397905,10,-38,1007,-1330,0,-70,-27,-37,1014,-510,31,-502,6180
2404086,11,-38,1008,-1330,0,-70,-29,-39,1007,-510,31,-502,6181
2410266,11,-38,1008,-1330,0,0,-29,-37,1010,-513,27,-504,6180
2416446,11,-39,1008,-1330,0,0,-29,-37,1010,-513,27,-504,6180
2422626,12,-38,1007,-1260,0,0,-29,-39,1010,-508,33,-501,6180
2428806,12,-38,1007,-1260,0,0,-29,-39,1010,-517,34,-502,6180
2434987,11,-38,1007,-1260,0,0,-28,-41,1012,-517,34,-502,6181
2441167,10,-39,1009,-1330,0,0,-29,-39,1013,-517,25,-502,6180
2447347,10,-39,1009,-1330,0,0,-29,-39,1013,-508,34,-499,6180
2453527,11,-38,1008,-1330,0,0,-27,-40,1014,-508,34,-499,6180
2459707,11,-38,1007,-1330,0,0,-28,-37,1011,-510,22,-501,6180
2465888,11,-38,1007,-1330,0,0,-28,-37,1011,-510,22,-501,6181
2472068,10,-39,1008,-1330,0,-70,-28,-36,1008,-502,28,-504,6180
2478248,10,-40,1007,-1330,0,-70,-28,-36,1008,-507,36,-502,6180
2484428,10,-40,1007,-1330,0,-70,-30,-37,1012,-507,36,-502,6180
2490608,10,-38,1007,-1330,0,-70,-27,-39,1012,-510,25,-501,6180
2496789,11,-39,1006,-1260,0,-70,-27,-39,1012,-501,31,-499,6181
2502969,11,-39,1006,-1260,0,-70,-29,-42,1011,-501,31,-499,6180
2509149,11,-38,1007,-1330,0,-70,-29,-40,1015,-501,25,-498,6180
2515329,11,-38,1007,-1260,0,-70,-30,-40,1015,-501,25,-498,6180
2521510,11,-38,1007,-1260,0,-70,-28,-41,1012,-513,30,-514,6181
2527690,12,-40,1008,-1330,0,-70,-28,-41,1012,-514,22,-498,6180
2533870,11,-39,1008,-1330,0,-70,-28,-39,1011,-514,22,-498,6180
2540050,11,-39,1008,-1330,0,-70,-29,-36,1011,-504,36,-501,6180
2546230,11,-38,1008,-1330,0,-70,-29,-36,1011,-510,33,-493,6180
2552410,11,-38,1007,-1330,0,-70,-29,-39,1006,-510,33,-493,6180
2558591,11,-38,1007,-1330,0,-70,-29,-39,1006,-505,37,-504,6181
2564771,11,-39,1007,-1330,0,0,-31,-37,1012,-505,37,-504,6180
2570951,10,-39,1007,-1260,0,0,-28,-38,1007,-513,25,-508,6180
2577131,10,-39,1007,-1260,0,0,-28,-38,1007,-505,28,-498,6180
2583311,10,-38,1007,-1260,0,-70,-31,-40,1012,-505,28,-498,6180
2589492,11,-39,1008,-1330,0,0,-27,-38,1014,-511,27,-495,6181
2595672,11,-39,1008,-1330,0,0,-27,-38,1014,-507,37,-502,6180
2601852,11,-38,1006,-1330,0,0,-28,-42,1010,-507,37,-502,6180
2608032,11,-38,1008,-1330,0,0,-28,-42,1010,-513,30,-498,6180
2614212,11,-38,1008,-1330,0,0,-27,-36,1017,-513,30,-498,6180
2620393,11,-39,1007,-1260,0,-70,-27,-38,1010,-508,30,-511,6181
2626573,11,-39,1007,-1260,0,-70,-27,-38,1010,-498,37,-495,6180
2632753,10,-38,1007,-1260,0,-70,-29,-39,1010,-498,37,-495,6180
2638933,11,-39,1007,-1330,0,0,-27,-35,1009,-510,27,-505,6180
2645114,11,-39,1007,-1330,0,0,-27,-35,1009,-510,27,-501,6181
2651294,11,-39,1007,-1330,0,0,-30,-41,1006,-514,27,-501,6180
2657474,11,-38,1007,-1330,0,-70,-30,-41,1006,-511,33,-510,6180
2663654,11,-38,1007,-1330,0,-70,-29,-37,1014,-511,33,-510,6180
2669834,10,-38,1008,-1330,0,-70,-28,-38,1009,-508,22,-499,6180
2676014,11,-39,1007,-1330,0,0,-28,-38,1009,-508,37,-501,6180
2682195,11,-39,1007,-1330,0,0,-29,-39,1019,-508,37,-501,6181
2688375,11,-38,1007,-1330,0,0,-29,-39,1015,-505,31,-499,6180
2694555,11,-38,1008,-1260,0,0,-26,-40,1015,-505,28,-501,6180
2700735,11,-38,1008,-1330,0,0,-27,-37,1012,-505,28,-501,6180
2706915,11,-39,1008,-1330,0,0,-27,-37,1012,-510,34,-496,6180
2713096,10,-38,1007,-1330,0,-70,-29,-35,1010,-510,34,-496,6181
2719276,10,-38,1007,-1330,0,-70,-29,-37,1007,-511,25,-502,6180
2725456,10,-39,1007,-1260,0,-70,-29,-37,1007,-513,21,-486,6180
2731636,11,-38,1007,-1260,0,-70,-29,-37,1005,-513,21,-486,6180
2737816,11,-38,1007,-1260,0,-70,-29,-37,1005,-502,28,-499,6180
2743997,10,-37,1007,-1330,0,-70,-28,-39,1014,-502,28,-504,6181
2750177,10,-38,1009,-1330,0,0,-27,-41,1015,-508,31,-504,6180
2756357,10,-38,1009,-1330,0,0,-27,-41,1015,-507,33,-504,6180
2762537,11,-37,1010,-1330,0,-70,-25,-39,1021,-507,33,-504,6180
2768717,10,-39,1009,-1330,0,0,-31,-39,1003,-504,33,-502,6180
2774898,10,-39,1009,-1330,0,0,-31,-39,1003,-510,30,-507,6181
2781078,9,-44,1000,-1120,-70,0,-35,-36,1001,-510,30,-507,6180
2787258,11,-39,997,-980,-210,-70,-35,-36,1001,-505,22,-493,6180
2793438,11,-39,997,-980,-210,-70,-22,-37,1008,-505,22,-493,6180
2799618,12,-36,1009,-1540,70,-70,-28,-40,1015,-508,28,-496,6180
2805799,11,-39,1018,-1820,350,-70,-28,-40,1015,-510,22,-496,6181
2811979,11,-39,1018,-1820,350,-70,-30,-34,1022,-510,22,-496,6180
2818159,8,-41,1018,-1400,140,-70,-30,-34,1013,-511,25,-493,6180
2824339,12,-36,1009,-840,-280,0,-27,-41,1013,-501,25,-496,6180
2830520,12,-36,1009,-840,-280,0,-26,-41,1007,-501,25,-496,6181
2836700,12,-35,997,-630,-280,-70,-26,-41,1007,-507,22,-507,6180
2842880,11,-34,998,-1190,-70,-70,-23,-41,1005,-507,22,-507,6180
2849060,11,-34,998,-1190,-70,-70,-33,-39,1010,-510,31,-507,6180
2855240,10,-41,1010,-2030,210,0,-33,-39,1010,-510,34,-499,6180
2861420,9,-44,1020,-1890,280,0,-34,-30,1024,-510,34,-499,6180
2867601,9,-44,1020,-1890,280,0,-34,-30,1024,-511,28,-493,6181
2873781,10,-41,1016,-1120,-70,-70,-31,-39,1012,-511,33,-511,6180
2879961,11,-35,1002,-560,-280,-70,-24,-40,1008,-511,33,-511,6180
2886141,11,-35,1002,-560,-280,-70,-24,-40,1008,-508,27,-505,6180
2892321,13,-31,995,-910,-210,-70,-21,-39,1006,-508,27,-505,6180
2898502,11,-34,1004,-1750,140,0,-28,-40,1013,-505,27,-499,6181
2904682,11,-34,1004,-1750,140,0,-28,-40,1013,-510,30,-507,6180
2910862,9,-43,1017,-1960,350,0,-34,-31,1023,-510,30,-507,6180
2917042,8,-46,1017,-1400,70,-70,-34,-31,1023,-507,34,-505,6180
2923222,8,-46,1017,-1400,70,-70,-35,-38,1008,-516,21,-498,6180
2929403,11,-40,1009,-630,-280,-70,-26,-39,1001,-516,21,-498,6181
2935583,11,-34,997,-700,-210,-70,-26,-39,1001,-505,37,-510,6180
2941763,12,-34,997,-700,-210,-70,-24,-40,1003,-505,37,-510,6180
2947943,12,-33,998,-1400,70,0,-26,-40,1013,-513,31,-508,6180
2954124,12,-33,1010,-1960,280,-70,-26,-40,1013,-510,34,-499,6181
2960304,10,-39,1010,-1960,280,-70,-34,-38,1017,-510,34,-499,6180
2966484,9,-43,1016,-1680,140,0,-34,-38,1017,-517,27,-489,6180
2972664,9,-43,1016,-1050,-140,-70,-33,-35,1022,-516,31,-505,6180
2978844,9,-41,1011,-1050,-140,-70,-28,-38,998,-516,31,-505,6180
2985024,11,-38,1003,-770,-210,-70,-28,-38,998,-501,28,-501,6180
2991205,11,-38,1003,-1120,-70,0,-30,-39,1003,-501,28,-501,6181
2997385,11,-37,999,-1120,-70,0,-30,-39,1003,-508,24,-499,6180
3003565,10,-38,1004,-1610,140,-70,-26,-36,1013,-504,24,-490,6180
3009745,10,-38,1004,-1680,140,-70,-29,-40,1020,-504,24,-490,6180
3015925,12,-40,1013,-1680,140,-70,-29,-40,1020,-511,33,-502,6180
3022106,11,-37,1013,-1190,0,-70,-26,-38,1018,-507,34,-504,6181
3028286,11,-37,1013,-1120,-140,-70,-24,-42,1010,-507,34,-504,6180
3034466,12,-37,1010,-1120,-140,-70,-24,-42,1010,-501,25,-495,6180
3040646,14,-35,1006,-1120,-70,0,-26,-37,1010,-501,25,-495,6180
3046826,14,-35,1006,-1470,70,-70,-26,-37,1010,-513,18,-496,6180
3053007,11,-37,1006,-1470,70,-70,-26,-40,1008,-511,33,-501,6181
3059187,11,-39,1011,-1540,70,0,-28,-38,1016,-511,33,-501,6180
3065367,11,-39,1011,-1540,0,-70,-28,-38,1016,-505,28,-502,6180
3071547,10,-41,1010,-1330,0,-70,-31,-37,1013,-510,37,-499,6180
3077727,10,-39,1004,-1050,-140,-70,-30,-38,1007,-510,37,-499,6180
3083908,10,-39,1004,-1050,-140,-70,-30,-38,1007,-511,33,-498,6181
3090088,12,-38,1003,-1120,-70,-70,-30,-37,1002,-511,33,-498,6180
3096268,12,-41,1004,-1330,0,0,-30,-37,1002,-508,34,-496,6180
3102448,12,-41,1004,-1330,0,0,-32,-36,1008,-514,25,-492,6180
3108628,11,-41,1008,-1540,140,0,-30,-40,1014,-514,25,-492,6180
3114809,10,-41,1010,-1400,70,-70,-30,-40,1014,-507,24,-499,6181
3120989,10,-41,1010,-1400,70,-70,-28,-40,1013,-499,27,-496,6180
3127169,11,-39,1009,-1120,0,-70,-28,-40,1015,-499,27,-496,6180
3133349,10,-37,1005,-1120,-70,-70,-25,-41,1015,-516,37,-495,6180
3139529,10,-37,1005,-1120,-70,-70,-27,-41,1008,-516,37,-495,6180
3145710,11,-38,1004,-1190,-70,-70,-27,-41,1008,-504,34,-499,6181
3151890,10,-39,1005,-1330,0,-70,-30,-36,1007,-519,27,-504,6180
3158070,10,-39,1005,-1330,0,-70,-32,-33,1010,-519,27,-504,6180
3164250,10,-40,1010,-1400,140,-70,-32,-33,1010,-514,25,-502,6180
3170431,11,-39,1010,-1260,70,-70,-28,-38,1010,-514,30,-507,6181
